Tourney,tourneyDate,Url_Pairings,Round,Winner,Loser
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jake White,Noah Randle
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Aaron Thomas,Francisco Holguin
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Brady Fisher,Jerrod Cruz
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Tyler Alexander,Tony Martinez
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Nathaniel Innocenti,Zac Burrows
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Matt Schmucker,Zack Taylor
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Arbin Tumaneng,Cas Mulder
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Saikirti Kuchibhotla,Owen Ward
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Ted Reimer,Riley Jessett
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Anthony Giannelli,Reece Torbert
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Nic Gauer,Katherine Dixon
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,William Harvey,Nathaniel Lenon
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Zachary Hall,Brandon Dubois
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,David Varga,Chris Langley
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Britta Gauer,Courtney Rodgers
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Tristan Juhasz,David Allen
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,David Mancuso,Edward Ortega
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Carter Davis,Joshua Marcotte
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Ian Hinkle,Kian Campbell
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Collin Heier,Robert Moore
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Tate Hutchinson,Trevor Mitts
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Meg Walls,Tobey Gelinskey
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Thomas DeRosa,Austin Ratkowiak
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Matt Franson,LeRoy Gordon
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Britain Stibora,Jonathan Gallenberger
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Luis Medina,Guadalupe Mendoza
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Eli Ambrose,Sam Danneker
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Thomas Hayden,Miguel Manzo
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Brian Saetama,Tyson Gernack
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Kolten Pope,Devante Mayo
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Tamkin Rahman,Andrew Harper
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Tyler Never,Jake Mikic
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Thomas Hagenow,Brandon Walker
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Hayley Patterson,Matt Levy
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Derrick Burkhardt,Alex Waddell
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Patrick Peck,Marissa Lawrence
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jack Moore,Jacob Branick
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Matin Moradi,Jonathan Ousley
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Travis Parris,Gabriel Hartman
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Zackary Thornberg,Melissa Stehr
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Tanner Nelson,Wesley Brainard
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Brandon Galvez,Camila Quinones
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Michael Pounders,Ethan Elrod
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Boris Hamm,Justin Vandiver
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jimmy Friedle,John Thrasher
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Brett Callarman,Miles Corley
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jack Duffy,Alessandro Poehlman
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Griffin Johnson,Mostafa Afr
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Nadjir Johnson,Grant Howerton
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Marc Schneier,Jacob Harbath
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Alfredo Tamayo,william wright
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Brayden Brafford,Josh Massey
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,John Galvin,Brandon Largin
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Joshua Jenkins,Leah Ramsier
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Nate Engstrom,Brian Cammarata
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Dylan Coplen,Dell-Rio Johnson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Janice Lee,Aaron Friess
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,William Roscher,Mike Surwillo
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Mark Nelson,Trevor Johnson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,ALEX UNDERHILL,Michael Arand
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Chris Derocher,Jessica Jones
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Ben Wolf,Matthew Woodruff
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Kamaal Harris,Taylor Settsu
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Brendan Zheng,Jered Hunn
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Chuppa Cross IV,Brendan Przywara
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,James Evans,Kami Rohl
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Samuel Temple,Ka Chun Ng
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Daniel Kraft,Haochen Wang
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Paul Chua,Luca Paz
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Adam Baltrusaitis,Hunter Guyer
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Thamas McGowan,Calvin Chan
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Ian McLaughlin,Blake Silver
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Michael Eagon,Nick D’Angelo
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Saaud Zuberi,Norah Bowman
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Nick Navarre,Pierpaolo Savina
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Tasnim Rahman,Aaron Clemons
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Lev Willey,Donald Smith
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Austin Simmons,Jordan Southard
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Dylan Kalten,Jon Hu
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Justin Crubaugh,Adrien Hurley
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Joseph Kwan,Calvin Tobias
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Patrick Donegan,Junxi Zhu
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Yotam Cohen,Logan Allen
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Daisy Pupel,Lorenzo Arce
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Giovanni Aranibar,Josh Goodman
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Dallas Heil,Joshua Wu
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Brian Youm,Trista Medine
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Skylar McCuistion,Logan Mazur
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Leonard Craft III,Cory Wilkinson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,John Mills,Tyler Davis
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Tyler Coleman,Brendan Nussear
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Michael Ebinger,Benji Carney
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Kylan Smelker,Eric Martinez
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Brian Jens,Vijay Sood
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Philip Wesley,Samuel Brown
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Zaq Ziemba,Dustin Deardurff
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Jourdan Bul-lalayao,Will Vargo
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Przemyslaw Wisniewski,Sam Coffin
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Adam Scruggs,Dimitri Martinez
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Michael Rogers,Henry Rich
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Chris Wolfe,Nicolas Blonigan
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Zachary Jens,Fortunato Iodice
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Justin Burns,Ryan Brooker
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Gwen Edgar,Garrett Harvey
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Eri Hevern,Shawn Meredith
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,James Elugbemi,Alex Romeu
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Enrique Grimaldo,Darsh Patel
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Riley Factura,Steven Stark
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Luka Trejgut,Dillon Kleinvehn
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Mathew Courtney,Kevin Jarvie
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Kimo Nishimura,Carson Confer
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Chance Alexander,Julian Farmer
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Kyle Dirksen,Austin Acosta
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Stephen Mea,Marco Martinez
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,John Miller,Jordan Suby
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Atticus LaTouche,Chase Tiedtke
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Jacob Deutsch,Seth Smith
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Stefan Mott,Zhen Han
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Rajan Bal,Matthew Gallat
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Jesse Romolo,Pedro Lima
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Alexzander Page,Peter Chen
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Raghav Malaviya,Kevonne Boreland
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Stephen Morioka,Eddie Gunns
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Ashton Cox,EVAN BOSSE
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Siddharth Singhal,Yiwen Song
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Luke Bowar,Gary Qian
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Michael White,Eric Stuart
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Jon Aloff,Olivia Moledzki
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Kazuki Kanehira,Caleb Pawelski
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Tyler Alexander,Jourdan Harris
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Peter DeMartino,Kevin Miller
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Andrew Whitman,Drew Wightman
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Adam Dejka,Chalkey Horenstein
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Joshua Jenkins,Jared VanderWeele
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Michael Zhang,Dylan Salvanera
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Nic Gauer,Eric Dolan
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Luke Lavin,Cindy Robacker
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Andrew Burke,Rob Bertulis
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Edward Gold,Brayton Ortiz
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Benjamin Tulp,Kurt Imhoff
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Justin Morris,Britta Gauer
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Andrei Nylund,Jake Wilkinson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Nathaniel Innocenti,Wesley Morioka
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Charles Dupont,Matthew Wright
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Tamkin Rahman,Justin Hong
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Kenny Larson,Toby Halliday
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,David Mancuso,Tate Hutchinson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Caelan Brown,Craig Campbell
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Phil Smyth,Matt Franson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Parker Simmons,Mohamed Ibrahim
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Lauri Halonen,Buford Baker
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Bryce Fairbairn,Nicholas Ollison
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Terry Haynes,Steven Burton
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Christian Sparks,Lauren Finn
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Chester Sallstrom,Alec Raway
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Matin Moradi,Joe VanBladel
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Meg Walls,Marcos Perez
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Bradley Allhiser,Nathan Beasley
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Brian Tabares-Navia,Boston Elliott
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Andrew Burley,Britain Stibora
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Rob McNeilly,Cameron Shearer
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Cash Lund-Coleman,Aaron Jaffe
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Jake Hubbard,Nate Engstrom
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Jeffrey Tucker,Brian Saetama
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,3,Jonathan DeKoekkoek,Connor Saeland
